,InvoiceDate,Quantity
11590,2011-03-29 05:00:00,0
11591,2011-03-29 06:00:00,0
11592,2011-03-29 07:00:00,0
11593,2011-03-29 08:00:00,65
11594,2011-03-29 09:00:00,364
11595,2011-03-29 10:00:00,552
11596,2011-03-29 11:00:00,812
11597,2011-03-29 12:00:00,766
11598,2011-03-29 13:00:00,6340
11599,2011-03-29 14:00:00,1001
11600,2011-03-29 15:00:00,1512
11601,2011-03-29 16:00:00,5717
11602,2011-03-29 17:00:00,312
11603,2011-03-29 18:00:00,0
11604,2011-03-29 19:00:00,0
11605,2011-03-29 20:00:00,0
11606,2011-03-29 21:00:00,0
11607,2011-03-29 22:00:00,0
11608,2011-03-29 23:00:00,0
11609,2011-03-30 00:00:00,0
11610,2011-03-30 01:00:00,0
11611,2011-03-30 02:00:00,0
11612,2011-03-30 03:00:00,0
11613,2011-03-30 04:00:00,0
11614,2011-03-30 05:00:00,0
11615,2011-03-30 06:00:00,0
11616,2011-03-30 07:00:00,0
11617,2011-03-30 08:00:00,0
11618,2011-03-30 09:00:00,1125
11619,2011-03-30 10:00:00,1638
11620,2011-03-30 11:00:00,2203
11621,2011-03-30 12:00:00,1773
11622,2011-03-30 13:00:00,478
11623,2011-03-30 14:00:00,1918
11624,2011-03-30 15:00:00,3210
11625,2011-03-30 16:00:00,484
11626,2011-03-30 17:00:00,267
11627,2011-03-30 18:00:00,0
11628,2011-03-30 19:00:00,0
11629,2011-03-30 20:00:00,0
11630,2011-03-30 21:00:00,0
11631,2011-03-30 22:00:00,0
11632,2011-03-30 23:00:00,0
11633,2011-03-31 00:00:00,0
11634,2011-03-31 01:00:00,0
11635,2011-03-31 02:00:00,0
11636,2011-03-31 03:00:00,0
11637,2011-03-31 04:00:00,0
11638,2011-03-31 05:00:00,0
11639,2011-03-31 06:00:00,0
11640,2011-03-31 07:00:00,0
11641,2011-03-31 08:00:00,0
11642,2011-03-31 09:00:00,1413
11643,2011-03-31 10:00:00,625
11644,2011-03-31 11:00:00,1624
11645,2011-03-31 12:00:00,217
11646,2011-03-31 13:00:00,3514
11647,2011-03-31 14:00:00,705
11648,2011-03-31 15:00:00,437
11649,2011-03-31 16:00:00,2475
11650,2011-03-31 17:00:00,622
11651,2011-03-31 18:00:00,374
11652,2011-03-31 19:00:00,570
11653,2011-03-31 20:00:00,0
11654,2011-03-31 21:00:00,0
11655,2011-03-31 22:00:00,0
11656,2011-03-31 23:00:00,0
11657,2011-04-01 00:00:00,0
11658,2011-04-01 01:00:00,0
11659,2011-04-01 02:00:00,0
11660,2011-04-01 03:00:00,0
11661,2011-04-01 04:00:00,0
11662,2011-04-01 05:00:00,0
11663,2011-04-01 06:00:00,0
11664,2011-04-01 07:00:00,0
11665,2011-04-01 08:00:00,269
11666,2011-04-01 09:00:00,1794
11667,2011-04-01 10:00:00,537
11668,2011-04-01 11:00:00,1805
11669,2011-04-01 12:00:00,6772
11670,2011-04-01 13:00:00,2163
11671,2011-04-01 14:00:00,1053
11672,2011-04-01 15:00:00,198
11673,2011-04-01 16:00:00,1400
11674,2011-04-01 17:00:00,-48
11675,2011-04-01 18:00:00,0
11676,2011-04-01 19:00:00,0
11677,2011-04-01 20:00:00,0
11678,2011-04-01 21:00:00,0
11679,2011-04-01 22:00:00,0
11680,2011-04-01 23:00:00,0
11681,2011-04-02 00:00:00,0
11682,2011-04-02 01:00:00,0
11683,2011-04-02 02:00:00,0
11684,2011-04-02 03:00:00,0
11685,2011-04-02 04:00:00,0
11686,2011-04-02 05:00:00,0
11687,2011-04-02 06:00:00,0
11688,2011-04-02 07:00:00,0
11689,2011-04-02 08:00:00,0
11690,2011-04-02 09:00:00,0
11691,2011-04-02 10:00:00,0
11692,2011-04-02 11:00:00,0
11693,2011-04-02 12:00:00,0
11694,2011-04-02 13:00:00,0
11695,2011-04-02 14:00:00,0
11696,2011-04-02 15:00:00,0
11697,2011-04-02 16:00:00,0
11698,2011-04-02 17:00:00,0
11699,2011-04-02 18:00:00,0
11700,2011-04-02 19:00:00,0
11701,2011-04-02 20:00:00,0
11702,2011-04-02 21:00:00,0
11703,2011-04-02 22:00:00,0
11704,2011-04-02 23:00:00,0
11705,2011-04-03 00:00:00,0
11706,2011-04-03 01:00:00,0
11707,2011-04-03 02:00:00,0
11708,2011-04-03 03:00:00,0
11709,2011-04-03 04:00:00,0
11710,2011-04-03 05:00:00,0
11711,2011-04-03 06:00:00,0
11712,2011-04-03 07:00:00,0
11713,2011-04-03 08:00:00,0
11714,2011-04-03 09:00:00,0
11715,2011-04-03 10:00:00,315
11716,2011-04-03 11:00:00,2951
11717,2011-04-03 12:00:00,909
11718,2011-04-03 13:00:00,188
11719,2011-04-03 14:00:00,464
11720,2011-04-03 15:00:00,662
11721,2011-04-03 16:00:00,0
11722,2011-04-03 17:00:00,0
11723,2011-04-03 18:00:00,0
11724,2011-04-03 19:00:00,0
11725,2011-04-03 20:00:00,0
11726,2011-04-03 21:00:00,0
11727,2011-04-03 22:00:00,0
11728,2011-04-03 23:00:00,0
11729,2011-04-04 00:00:00,0
11730,2011-04-04 01:00:00,0
11731,2011-04-04 02:00:00,0
11732,2011-04-04 03:00:00,0
11733,2011-04-04 04:00:00,0
11734,2011-04-04 05:00:00,0
11735,2011-04-04 06:00:00,0
11736,2011-04-04 07:00:00,0
11737,2011-04-04 08:00:00,-29
11738,2011-04-04 09:00:00,863
11739,2011-04-04 10:00:00,967
11740,2011-04-04 11:00:00,718
11741,2011-04-04 12:00:00,4425
11742,2011-04-04 13:00:00,1589
11743,2011-04-04 14:00:00,746
11744,2011-04-04 15:00:00,838
11745,2011-04-04 16:00:00,1404
11746,2011-04-04 17:00:00,0
11747,2011-04-04 18:00:00,0
11748,2011-04-04 19:00:00,0
11749,2011-04-04 20:00:00,0
11750,2011-04-04 21:00:00,0
11751,2011-04-04 22:00:00,0
11752,2011-04-04 23:00:00,0
11753,2011-04-05 00:00:00,0
11754,2011-04-05 01:00:00,0
11755,2011-04-05 02:00:00,0
11756,2011-04-05 03:00:00,0
11757,2011-04-05 04:00:00,0
11758,2011-04-05 05:00:00,0
11759,2011-04-05 06:00:00,0
11760,2011-04-05 07:00:00,0
11761,2011-04-05 08:00:00,1310
11762,2011-04-05 09:00:00,150
11763,2011-04-05 10:00:00,1830
11764,2011-04-05 11:00:00,961
11765,2011-04-05 12:00:00,1311
11766,2011-04-05 13:00:00,521
11767,2011-04-05 14:00:00,776
11768,2011-04-05 15:00:00,1086
11769,2011-04-05 16:00:00,453
11770,2011-04-05 17:00:00,1263
11771,2011-04-05 18:00:00,0
11772,2011-04-05 19:00:00,0
11773,2011-04-05 20:00:00,0
11774,2011-04-05 21:00:00,0
11775,2011-04-05 22:00:00,0
11776,2011-04-05 23:00:00,0
11777,2011-04-06 00:00:00,0
11778,2011-04-06 01:00:00,0
11779,2011-04-06 02:00:00,0
11780,2011-04-06 03:00:00,0
11781,2011-04-06 04:00:00,0
11782,2011-04-06 05:00:00,0
11783,2011-04-06 06:00:00,0
11784,2011-04-06 07:00:00,0
11785,2011-04-06 08:00:00,0
11786,2011-04-06 09:00:00,164
11787,2011-04-06 10:00:00,998
11788,2011-04-06 11:00:00,2084
11789,2011-04-06 12:00:00,1919
11790,2011-04-06 13:00:00,517
11791,2011-04-06 14:00:00,1389
11792,2011-04-06 15:00:00,143
11793,2011-04-06 16:00:00,88
11794,2011-04-06 17:00:00,-61
11795,2011-04-06 18:00:00,0
11796,2011-04-06 19:00:00,0
11797,2011-04-06 20:00:00,0
11798,2011-04-06 21:00:00,0
11799,2011-04-06 22:00:00,0
11800,2011-04-06 23:00:00,0
11801,2011-04-07 00:00:00,0
11802,2011-04-07 01:00:00,0
11803,2011-04-07 02:00:00,0
11804,2011-04-07 03:00:00,0
11805,2011-04-07 04:00:00,0
11806,2011-04-07 05:00:00,0
11807,2011-04-07 06:00:00,0
11808,2011-04-07 07:00:00,0
11809,2011-04-07 08:00:00,7
11810,2011-04-07 09:00:00,382
11811,2011-04-07 10:00:00,595
11812,2011-04-07 11:00:00,1192
11813,2011-04-07 12:00:00,3251
11814,2011-04-07 13:00:00,1355
11815,2011-04-07 14:00:00,0
11816,2011-04-07 15:00:00,0
11817,2011-04-07 16:00:00,0
11818,2011-04-07 17:00:00,0
11819,2011-04-07 18:00:00,210
11820,2011-04-07 19:00:00,731
11821,2011-04-07 20:00:00,0
11822,2011-04-07 21:00:00,0
11823,2011-04-07 22:00:00,0
11824,2011-04-07 23:00:00,0
11825,2011-04-08 00:00:00,0
11826,2011-04-08 01:00:00,0
11827,2011-04-08 02:00:00,0
11828,2011-04-08 03:00:00,0
11829,2011-04-08 04:00:00,0
11830,2011-04-08 05:00:00,0
11831,2011-04-08 06:00:00,0
11832,2011-04-08 07:00:00,218
11833,2011-04-08 08:00:00,1630
11834,2011-04-08 09:00:00,674
11835,2011-04-08 10:00:00,877
11836,2011-04-08 11:00:00,1967
11837,2011-04-08 12:00:00,1868
11838,2011-04-08 13:00:00,651
11839,2011-04-08 14:00:00,542
11840,2011-04-08 15:00:00,1814
11841,2011-04-08 16:00:00,-2110
11842,2011-04-08 17:00:00,-695
11843,2011-04-08 18:00:00,0
11844,2011-04-08 19:00:00,0
11845,2011-04-08 20:00:00,0
11846,2011-04-08 21:00:00,0
11847,2011-04-08 22:00:00,0
11848,2011-04-08 23:00:00,0
11849,2011-04-09 00:00:00,0
11850,2011-04-09 01:00:00,0
11851,2011-04-09 02:00:00,0
11852,2011-04-09 03:00:00,0
11853,2011-04-09 04:00:00,0
11854,2011-04-09 05:00:00,0
11855,2011-04-09 06:00:00,0
11856,2011-04-09 07:00:00,0
11857,2011-04-09 08:00:00,0
11858,2011-04-09 09:00:00,0
11859,2011-04-09 10:00:00,0
11860,2011-04-09 11:00:00,0
11861,2011-04-09 12:00:00,0
11862,2011-04-09 13:00:00,0
11863,2011-04-09 14:00:00,0
11864,2011-04-09 15:00:00,0
11865,2011-04-09 16:00:00,0
11866,2011-04-09 17:00:00,0
11867,2011-04-09 18:00:00,0
11868,2011-04-09 19:00:00,0
11869,2011-04-09 20:00:00,0
11870,2011-04-09 21:00:00,0
11871,2011-04-09 22:00:00,0
11872,2011-04-09 23:00:00,0
11873,2011-04-10 00:00:00,0
11874,2011-04-10 01:00:00,0
11875,2011-04-10 02:00:00,0
11876,2011-04-10 03:00:00,0
11877,2011-04-10 04:00:00,0
11878,2011-04-10 05:00:00,0
11879,2011-04-10 06:00:00,0
11880,2011-04-10 07:00:00,0
11881,2011-04-10 08:00:00,0
11882,2011-04-10 09:00:00,0
11883,2011-04-10 10:00:00,238
11884,2011-04-10 11:00:00,1302
11885,2011-04-10 12:00:00,632
11886,2011-04-10 13:00:00,486
11887,2011-04-10 14:00:00,176
11888,2011-04-10 15:00:00,1412
11889,2011-04-10 16:00:00,377
11890,2011-04-10 17:00:00,0
11891,2011-04-10 18:00:00,0
11892,2011-04-10 19:00:00,0
11893,2011-04-10 20:00:00,0
11894,2011-04-10 21:00:00,0
11895,2011-04-10 22:00:00,0
11896,2011-04-10 23:00:00,0
11897,2011-04-11 00:00:00,0
11898,2011-04-11 01:00:00,0
11899,2011-04-11 02:00:00,0
11900,2011-04-11 03:00:00,0
11901,2011-04-11 04:00:00,0
11902,2011-04-11 05:00:00,0
11903,2011-04-11 06:00:00,0
11904,2011-04-11 07:00:00,0
11905,2011-04-11 08:00:00,2563
11906,2011-04-11 09:00:00,709
11907,2011-04-11 10:00:00,2823
11908,2011-04-11 11:00:00,1946
11909,2011-04-11 12:00:00,313
11910,2011-04-11 13:00:00,599
11911,2011-04-11 14:00:00,750
11912,2011-04-11 15:00:00,339
11913,2011-04-11 16:00:00,965
11914,2011-04-11 17:00:00,400
11915,2011-04-11 18:00:00,0
11916,2011-04-11 19:00:00,0
11917,2011-04-11 20:00:00,0
11918,2011-04-11 21:00:00,0
11919,2011-04-11 22:00:00,0
11920,2011-04-11 23:00:00,0
11921,2011-04-12 00:00:00,0
11922,2011-04-12 01:00:00,0
11923,2011-04-12 02:00:00,0
11924,2011-04-12 03:00:00,0
11925,2011-04-12 04:00:00,0
11926,2011-04-12 05:00:00,0
11927,2011-04-12 06:00:00,0
11928,2011-04-12 07:00:00,0
11929,2011-04-12 08:00:00,202
11930,2011-04-12 09:00:00,654
11931,2011-04-12 10:00:00,4387
11932,2011-04-12 11:00:00,1244
11933,2011-04-12 12:00:00,1100
11934,2011-04-12 13:00:00,1644
11935,2011-04-12 14:00:00,1385
11936,2011-04-12 15:00:00,779
11937,2011-04-12 16:00:00,780
11938,2011-04-12 17:00:00,27
11939,2011-04-12 18:00:00,0
11940,2011-04-12 19:00:00,0
11941,2011-04-12 20:00:00,0
11942,2011-04-12 21:00:00,0
11943,2011-04-12 22:00:00,0
11944,2011-04-12 23:00:00,0
11945,2011-04-13 00:00:00,0
11946,2011-04-13 01:00:00,0
11947,2011-04-13 02:00:00,0
11948,2011-04-13 03:00:00,0
11949,2011-04-13 04:00:00,0
11950,2011-04-13 05:00:00,0
11951,2011-04-13 06:00:00,0
11952,2011-04-13 07:00:00,0
11953,2011-04-13 08:00:00,493
11954,2011-04-13 09:00:00,1021
11955,2011-04-13 10:00:00,7293
11956,2011-04-13 11:00:00,2771
11957,2011-04-13 12:00:00,944
11958,2011-04-13 13:00:00,660
11959,2011-04-13 14:00:00,1908
11960,2011-04-13 15:00:00,1387
11961,2011-04-13 16:00:00,155
11962,2011-04-13 17:00:00,46
11963,2011-04-13 18:00:00,0
11964,2011-04-13 19:00:00,0
11965,2011-04-13 20:00:00,0
11966,2011-04-13 21:00:00,0
11967,2011-04-13 22:00:00,0
11968,2011-04-13 23:00:00,0
11969,2011-04-14 00:00:00,0
11970,2011-04-14 01:00:00,0
11971,2011-04-14 02:00:00,0
11972,2011-04-14 03:00:00,0
11973,2011-04-14 04:00:00,0
11974,2011-04-14 05:00:00,0
11975,2011-04-14 06:00:00,0
11976,2011-04-14 07:00:00,0
11977,2011-04-14 08:00:00,1668
11978,2011-04-14 09:00:00,1184
11979,2011-04-14 10:00:00,1659
11980,2011-04-14 11:00:00,1680
11981,2011-04-14 12:00:00,1359
11982,2011-04-14 13:00:00,588
11983,2011-04-14 14:00:00,747
11984,2011-04-14 15:00:00,2483
11985,2011-04-14 16:00:00,867
11986,2011-04-14 17:00:00,1103
11987,2011-04-14 18:00:00,259
11988,2011-04-14 19:00:00,221
11989,2011-04-14 20:00:00,0
11990,2011-04-14 21:00:00,0
11991,2011-04-14 22:00:00,0
11992,2011-04-14 23:00:00,0
11993,2011-04-15 00:00:00,0
11994,2011-04-15 01:00:00,0
11995,2011-04-15 02:00:00,0
11996,2011-04-15 03:00:00,0
11997,2011-04-15 04:00:00,0
11998,2011-04-15 05:00:00,0
11999,2011-04-15 06:00:00,0
12000,2011-04-15 07:00:00,0
12001,2011-04-15 08:00:00,0
12002,2011-04-15 09:00:00,1148
12003,2011-04-15 10:00:00,1638
12004,2011-04-15 11:00:00,480
12005,2011-04-15 12:00:00,4355
12006,2011-04-15 13:00:00,1316
12007,2011-04-15 14:00:00,935
12008,2011-04-15 15:00:00,383
12009,2011-04-15 16:00:00,887
12010,2011-04-15 17:00:00,0
12011,2011-04-15 18:00:00,0
12012,2011-04-15 19:00:00,0
12013,2011-04-15 20:00:00,0
12014,2011-04-15 21:00:00,0
12015,2011-04-15 22:00:00,0
12016,2011-04-15 23:00:00,0
12017,2011-04-16 00:00:00,0
12018,2011-04-16 01:00:00,0
12019,2011-04-16 02:00:00,0
12020,2011-04-16 03:00:00,0
12021,2011-04-16 04:00:00,0
12022,2011-04-16 05:00:00,0
12023,2011-04-16 06:00:00,0
12024,2011-04-16 07:00:00,0
12025,2011-04-16 08:00:00,0
12026,2011-04-16 09:00:00,0
12027,2011-04-16 10:00:00,0
12028,2011-04-16 11:00:00,0
12029,2011-04-16 12:00:00,0
12030,2011-04-16 13:00:00,0
12031,2011-04-16 14:00:00,0
12032,2011-04-16 15:00:00,0
12033,2011-04-16 16:00:00,0
12034,2011-04-16 17:00:00,0
12035,2011-04-16 18:00:00,0
12036,2011-04-16 19:00:00,0
12037,2011-04-16 20:00:00,0
12038,2011-04-16 21:00:00,0
12039,2011-04-16 22:00:00,0
12040,2011-04-16 23:00:00,0
12041,2011-04-17 00:00:00,0
12042,2011-04-17 01:00:00,0
12043,2011-04-17 02:00:00,0
12044,2011-04-17 03:00:00,0
12045,2011-04-17 04:00:00,0
12046,2011-04-17 05:00:00,0
12047,2011-04-17 06:00:00,0
12048,2011-04-17 07:00:00,0
12049,2011-04-17 08:00:00,0
12050,2011-04-17 09:00:00,0
12051,2011-04-17 10:00:00,1031
12052,2011-04-17 11:00:00,2048
12053,2011-04-17 12:00:00,1384
12054,2011-04-17 13:00:00,1368
12055,2011-04-17 14:00:00,463
12056,2011-04-17 15:00:00,639
12057,2011-04-17 16:00:00,0
12058,2011-04-17 17:00:00,0
12059,2011-04-17 18:00:00,0
12060,2011-04-17 19:00:00,0
12061,2011-04-17 20:00:00,0
12062,2011-04-17 21:00:00,0
12063,2011-04-17 22:00:00,0
12064,2011-04-17 23:00:00,0
12065,2011-04-18 00:00:00,0
12066,2011-04-18 01:00:00,0
12067,2011-04-18 02:00:00,0
12068,2011-04-18 03:00:00,0
12069,2011-04-18 04:00:00,0
12070,2011-04-18 05:00:00,0
12071,2011-04-18 06:00:00,0
12072,2011-04-18 07:00:00,0
12073,2011-04-18 08:00:00,0
12074,2011-04-18 09:00:00,633
12075,2011-04-18 10:00:00,960
12076,2011-04-18 11:00:00,1700
12077,2011-04-18 12:00:00,1134
12078,2011-04-18 13:00:00,4772
12079,2011-04-18 14:00:00,2396
12080,2011-04-18 15:00:00,2131
12081,2011-04-18 16:00:00,715
12082,2011-04-18 17:00:00,137
12083,2011-04-18 18:00:00,0
12084,2011-04-18 19:00:00,0
12085,2011-04-18 20:00:00,0
12086,2011-04-18 21:00:00,0
12087,2011-04-18 22:00:00,0
12088,2011-04-18 23:00:00,0
12089,2011-04-19 00:00:00,0
12090,2011-04-19 01:00:00,0
12091,2011-04-19 02:00:00,0
12092,2011-04-19 03:00:00,0
12093,2011-04-19 04:00:00,0
12094,2011-04-19 05:00:00,0
12095,2011-04-19 06:00:00,0
12096,2011-04-19 07:00:00,0
12097,2011-04-19 08:00:00,478
12098,2011-04-19 09:00:00,793
12099,2011-04-19 10:00:00,1349
12100,2011-04-19 11:00:00,1343
12101,2011-04-19 12:00:00,1607
12102,2011-04-19 13:00:00,1017
12103,2011-04-19 14:00:00,3663
12104,2011-04-19 15:00:00,1432
12105,2011-04-19 16:00:00,376
12106,2011-04-19 17:00:00,24
12107,2011-04-19 18:00:00,0
12108,2011-04-19 19:00:00,0
12109,2011-04-19 20:00:00,0
12110,2011-04-19 21:00:00,0
12111,2011-04-19 22:00:00,0
12112,2011-04-19 23:00:00,0
12113,2011-04-20 00:00:00,0
12114,2011-04-20 01:00:00,0
12115,2011-04-20 02:00:00,0
12116,2011-04-20 03:00:00,0
12117,2011-04-20 04:00:00,0
12118,2011-04-20 05:00:00,0
12119,2011-04-20 06:00:00,0
12120,2011-04-20 07:00:00,0
12121,2011-04-20 08:00:00,608
12122,2011-04-20 09:00:00,6324
12123,2011-04-20 10:00:00,560
12124,2011-04-20 11:00:00,3380
12125,2011-04-20 12:00:00,993
12126,2011-04-20 13:00:00,3069
12127,2011-04-20 14:00:00,724
12128,2011-04-20 15:00:00,1028
12129,2011-04-20 16:00:00,80
12130,2011-04-20 17:00:00,330
12131,2011-04-20 18:00:00,0
12132,2011-04-20 19:00:00,0
12133,2011-04-20 20:00:00,0
12134,2011-04-20 21:00:00,0
12135,2011-04-20 22:00:00,0
12136,2011-04-20 23:00:00,0
12137,2011-04-21 00:00:00,0
12138,2011-04-21 01:00:00,0
12139,2011-04-21 02:00:00,0
12140,2011-04-21 03:00:00,0
12141,2011-04-21 04:00:00,0
12142,2011-04-21 05:00:00,0
12143,2011-04-21 06:00:00,0
12144,2011-04-21 07:00:00,0
12145,2011-04-21 08:00:00,101
12146,2011-04-21 09:00:00,1808
12147,2011-04-21 10:00:00,1134
12148,2011-04-21 11:00:00,353
12149,2011-04-21 12:00:00,3431
12150,2011-04-21 13:00:00,2706
12151,2011-04-21 14:00:00,448
12152,2011-04-21 15:00:00,1008
12153,2011-04-21 16:00:00,1860
12154,2011-04-21 17:00:00,977
12155,2011-04-21 18:00:00,1375
12156,2011-04-21 19:00:00,621
12157,2011-04-21 20:00:00,0
12158,2011-04-21 21:00:00,0
12159,2011-04-21 22:00:00,0
12160,2011-04-21 23:00:00,0
12161,2011-04-22 00:00:00,0
12162,2011-04-22 01:00:00,0
12163,2011-04-22 02:00:00,0
12164,2011-04-22 03:00:00,0
12165,2011-04-22 04:00:00,0
12166,2011-04-22 05:00:00,0
12167,2011-04-22 06:00:00,0
12168,2011-04-22 07:00:00,0
12169,2011-04-22 08:00:00,0
12170,2011-04-22 09:00:00,0
12171,2011-04-22 10:00:00,0
12172,2011-04-22 11:00:00,0
12173,2011-04-22 12:00:00,0
12174,2011-04-22 13:00:00,0
12175,2011-04-22 14:00:00,0
12176,2011-04-22 15:00:00,0
12177,2011-04-22 16:00:00,0
12178,2011-04-22 17:00:00,0
12179,2011-04-22 18:00:00,0
12180,2011-04-22 19:00:00,0
12181,2011-04-22 20:00:00,0
12182,2011-04-22 21:00:00,0
12183,2011-04-22 22:00:00,0
12184,2011-04-22 23:00:00,0
12185,2011-04-23 00:00:00,0
12186,2011-04-23 01:00:00,0
12187,2011-04-23 02:00:00,0
12188,2011-04-23 03:00:00,0
12189,2011-04-23 04:00:00,0
12190,2011-04-23 05:00:00,0
12191,2011-04-23 06:00:00,0
12192,2011-04-23 07:00:00,0
12193,2011-04-23 08:00:00,0
12194,2011-04-23 09:00:00,0
12195,2011-04-23 10:00:00,0
12196,2011-04-23 11:00:00,0
12197,2011-04-23 12:00:00,0
12198,2011-04-23 13:00:00,0
12199,2011-04-23 14:00:00,0
12200,2011-04-23 15:00:00,0
12201,2011-04-23 16:00:00,0
12202,2011-04-23 17:00:00,0
12203,2011-04-23 18:00:00,0
12204,2011-04-23 19:00:00,0
12205,2011-04-23 20:00:00,0
12206,2011-04-23 21:00:00,0
12207,2011-04-23 22:00:00,0
12208,2011-04-23 23:00:00,0
12209,2011-04-24 00:00:00,0
12210,2011-04-24 01:00:00,0
12211,2011-04-24 02:00:00,0
12212,2011-04-24 03:00:00,0
12213,2011-04-24 04:00:00,0
12214,2011-04-24 05:00:00,0
12215,2011-04-24 06:00:00,0
12216,2011-04-24 07:00:00,0
12217,2011-04-24 08:00:00,0
12218,2011-04-24 09:00:00,0
12219,2011-04-24 10:00:00,0
12220,2011-04-24 11:00:00,0
12221,2011-04-24 12:00:00,0
12222,2011-04-24 13:00:00,0
12223,2011-04-24 14:00:00,0
12224,2011-04-24 15:00:00,0
12225,2011-04-24 16:00:00,0
12226,2011-04-24 17:00:00,0
12227,2011-04-24 18:00:00,0
12228,2011-04-24 19:00:00,0
12229,2011-04-24 20:00:00,0
12230,2011-04-24 21:00:00,0
12231,2011-04-24 22:00:00,0
12232,2011-04-24 23:00:00,0
12233,2011-04-25 00:00:00,0
12234,2011-04-25 01:00:00,0
12235,2011-04-25 02:00:00,0
12236,2011-04-25 03:00:00,0
12237,2011-04-25 04:00:00,0
12238,2011-04-25 05:00:00,0
12239,2011-04-25 06:00:00,0
12240,2011-04-25 07:00:00,0
12241,2011-04-25 08:00:00,0
12242,2011-04-25 09:00:00,0
12243,2011-04-25 10:00:00,0
12244,2011-04-25 11:00:00,0
12245,2011-04-25 12:00:00,0
12246,2011-04-25 13:00:00,0
12247,2011-04-25 14:00:00,0
12248,2011-04-25 15:00:00,0
12249,2011-04-25 16:00:00,0
12250,2011-04-25 17:00:00,0
12251,2011-04-25 18:00:00,0
12252,2011-04-25 19:00:00,0
12253,2011-04-25 20:00:00,0
12254,2011-04-25 21:00:00,0
12255,2011-04-25 22:00:00,0
12256,2011-04-25 23:00:00,0
12257,2011-04-26 00:00:00,0
12258,2011-04-26 01:00:00,0
12259,2011-04-26 02:00:00,0
12260,2011-04-26 03:00:00,0
12261,2011-04-26 04:00:00,0
12262,2011-04-26 05:00:00,0
12263,2011-04-26 06:00:00,0
12264,2011-04-26 07:00:00,0
12265,2011-04-26 08:00:00,249
12266,2011-04-26 09:00:00,1332
12267,2011-04-26 10:00:00,302
12268,2011-04-26 11:00:00,2244
12269,2011-04-26 12:00:00,1782
12270,2011-04-26 13:00:00,1914
12271,2011-04-26 14:00:00,1700
12272,2011-04-26 15:00:00,2568
12273,2011-04-26 16:00:00,907
12274,2011-04-26 17:00:00,250
12275,2011-04-26 18:00:00,0
12276,2011-04-26 19:00:00,0
12277,2011-04-26 20:00:00,0
12278,2011-04-26 21:00:00,0
12279,2011-04-26 22:00:00,0
12280,2011-04-26 23:00:00,0
12281,2011-04-27 00:00:00,0
12282,2011-04-27 01:00:00,0
12283,2011-04-27 02:00:00,0
12284,2011-04-27 03:00:00,0
12285,2011-04-27 04:00:00,0
12286,2011-04-27 05:00:00,0
12287,2011-04-27 06:00:00,0
12288,2011-04-27 07:00:00,0
12289,2011-04-27 08:00:00,404
12290,2011-04-27 09:00:00,328
12291,2011-04-27 10:00:00,1365
12292,2011-04-27 11:00:00,1141
12293,2011-04-27 12:00:00,2135
12294,2011-04-27 13:00:00,1089
12295,2011-04-27 14:00:00,5397
12296,2011-04-27 15:00:00,3270
12297,2011-04-27 16:00:00,207
12298,2011-04-27 17:00:00,548
12299,2011-04-27 18:00:00,0
12300,2011-04-27 19:00:00,0
12301,2011-04-27 20:00:00,0
12302,2011-04-27 21:00:00,0
12303,2011-04-27 22:00:00,0
12304,2011-04-27 23:00:00,0
12305,2011-04-28 00:00:00,0
12306,2011-04-28 01:00:00,0
12307,2011-04-28 02:00:00,0
12308,2011-04-28 03:00:00,0
12309,2011-04-28 04:00:00,0
12310,2011-04-28 05:00:00,0
12311,2011-04-28 06:00:00,0
12312,2011-04-28 07:00:00,223
12313,2011-04-28 08:00:00,252
12314,2011-04-28 09:00:00,367
12315,2011-04-28 10:00:00,4989
12316,2011-04-28 11:00:00,299
12317,2011-04-28 12:00:00,1205
12318,2011-04-28 13:00:00,1962
12319,2011-04-28 14:00:00,757
12320,2011-04-28 15:00:00,886
12321,2011-04-28 16:00:00,795
12322,2011-04-28 17:00:00,6
12323,2011-04-28 18:00:00,256
12324,2011-04-28 19:00:00,-118
12325,2011-04-28 20:00:00,0
12326,2011-04-28 21:00:00,0
12327,2011-04-28 22:00:00,0
12328,2011-04-28 23:00:00,0
12329,2011-04-29 00:00:00,0
12330,2011-04-29 01:00:00,0
12331,2011-04-29 02:00:00,0
12332,2011-04-29 03:00:00,0
12333,2011-04-29 04:00:00,0
12334,2011-04-29 05:00:00,0
12335,2011-04-29 06:00:00,0
12336,2011-04-29 07:00:00,0
12337,2011-04-29 08:00:00,0
12338,2011-04-29 09:00:00,0
12339,2011-04-29 10:00:00,0
12340,2011-04-29 11:00:00,0
12341,2011-04-29 12:00:00,0
12342,2011-04-29 13:00:00,0
12343,2011-04-29 14:00:00,0
12344,2011-04-29 15:00:00,0
12345,2011-04-29 16:00:00,0
12346,2011-04-29 17:00:00,0
12347,2011-04-29 18:00:00,0
12348,2011-04-29 19:00:00,0
12349,2011-04-29 20:00:00,0
12350,2011-04-29 21:00:00,0
12351,2011-04-29 22:00:00,0
12352,2011-04-29 23:00:00,0
12353,2011-04-30 00:00:00,0
12354,2011-04-30 01:00:00,0
12355,2011-04-30 02:00:00,0
12356,2011-04-30 03:00:00,0
12357,2011-04-30 04:00:00,0
12358,2011-04-30 05:00:00,0
12359,2011-04-30 06:00:00,0
